Code,1392,1393,1394,1395,1396,1397,1398,1399,1400,1401
06200,0.010185201,0.018238539,0.012490221,0.012046782,0.012948722,0.024250751,0.019478515,0.010054618,0.020299172,0.024341987
07100,0.06778609,0.10647413,0.09226903,0.09159993,0.093775816,0.111254826,0.10766853,0.13262263,0.12522127,0.121027544
07210,0.0005188195,0.0,0.00016781199,7.362035e-05,0.0007528445,0.0,0.0,0.0,0.0,0.00045971252
07290,0.059318695,0.08987014,0.08871196,0.07387888,0.089629844,0.12061441,0.097278744,0.091910414,0.10871039,0.101821706
08100,0.1182634,0.1530185,0.13551411,0.10028653,0.13459958,0.15445663,0.14292729,0.15678707,0.16323352,0.15196142
08910,0.004990706,0.003969796,0.01077911,0.00876068,0.0047437306,0.008313009,0.010494541,0.008132884,0.008528821,0.008206472
08920,0.00041382108,0.0004748791,0.0,0.000282939,0.0,0.0010708402,0.0,0.000584809,0.0,0.0
08930,0.002518477,0.0029547226,0.002077338,0.0014453803,0.0007595912,0.0021824434,0.0020293677,0.003748607,0.0031536582,0.001263995
08990,0.0071612885,0.009684542,0.0069297072,0.0071042925,0.0047937143,0.009458189,0.0103478255,0.008531821,0.0040611345,0.009841506
09100,0.086922444,0.067560315,0.070474595,0.07369082,0.05492628,0.062248636,0.06191682,0.0827112,0.08216443,0.08552047
09900,0.0,0.0,0.0047731237,0.00051551516,0.00032000308,0.009750754,0.0,0.00033871492,0.0020859553,0.00055222324
10101,0.14901185,0.14536712,0.14992301,0.12987992,0.1357636,0.13737555,0.11508527,0.14318688,0.1830581,0.21347259
10102,0.022909677,0.035459142,0.03159864,0.03472079,0.020152433,0.009077569,0.017925791,0.027135698,0.032827318,0.028309297
10200,0.008079306,0.004643981,0.0053925565,0.009912188,0.008903876,0.01002508,0.010829175,0.016171692,0.0059311455,0.007919603
10301,0.0034835145,0.009626924,0.006568534,0.011916292,0.011922474,0.0072812634,0.009238161,0.009474728,0.008600539,0.009937044
10302,0.0124953175,0.0060917162,0.010563999,0.009538955,0.021434681,0.007266701,0.005398111,0.009641278,0.008024154,0.00891008
10303,0.13495551,0.12221808,0.122106306,0.13324499,0.18689181,0.50076085,0.51218134,0.40691745,0.21528874,0.3600698
10400,0.048399586,0.045977943,0.038954567,0.03467683,0.047499035,0.03989899,0.034557052,0.047851842,0.057462666,0.047992874
10500,0.2898416,0.26656646,0.32777447,0.31927776,0.30931157,0.29071313,0.3009926,0.28634724,0.36104617,0.352876
10610,0.07094636,0.06537819,0.058896992,0.07125842,0.06419659,0.10142587,0.074912384,0.06726585,0.09996429,0.092660576
10620,0.0014458561,0.0027876764,0.0018168101,0.00010230424,0.0068296036,0.0011364325,0.0030785934,0.0031320855,0.0029362515,0.00089537044
10711,0.9772385,0.85740316,0.87953126,0.9107683,0.9183146,0.8710285,0.9260744,0.8659779,0.7680817,0.7655715
10712,0.33897167,0.3558568,0.39264,0.4058386,0.40626243,0.4255467,0.4109973,0.35238263,0.3691512,0.36606476
10720,0.18364544,0.17148559,0.142958,0.1075142,0.09807899,0.101203434,0.13571116,0.105691716,0.08355997,0.09226748
10730,0.11177586,0.12699491,0.11048955,0.11796305,0.10706664,0.119492635,0.11780105,0.09656089,0.09708756,0.10150514
10740,0.022609849,0.038782313,0.019730957,0.025117766,0.010408442,0.030630434,0.022834796,0.019295929,0.04106778,0.03604466
10750,0.018365318,0.029591534,0.02631781,0.011429754,0.017710647,0.022400193,0.018800007,0.012923369,0.019117495,0.011836413
10791,0.019033363,0.02032125,0.022424107,0.0279184,0.024272956,0.027039342,0.014653833,0.010483727,0.0228594,0.025666164
10792,0.128433,0.11167603,0.114315316,0.14004965,0.16946104,0.15223673,0.16174224,0.14394088,0.16682394,0.20073804
10800,0.024967358,0.0283844,0.026403964,0.031656496,0.043789912,0.026523517,0.036228213,0.042068623,0.059023507,0.0628234
11010,0.0023552654,0.00079620193,0.0010934521,0.00019819467,0.00033576522,0.0015574301,0.002097263,0.0042097606,0.0027876806,0.004023746
11030,0.0010526583,0.0012232612,0.0006790419,0.0034237118,0.0060581127,0.00048395837,0.00018939823,0.0024561519,0.00020733137,0.0045827515
11040,0.08062502,0.102329984,0.06521822,0.046665534,0.07462288,0.0643935,0.053032413,0.057239138,0.06246992,0.07017964
12000,0.023282502,0.021905238,0.02021947,0.02370715,0.021923345,0.026641797,0.03381418,0.042652685,0.034588818,0.034866754
13110,0.15203871,0.14647165,0.13480194,0.1534263,0.13247913,0.13591395,0.1339076,0.13827302,0.15515317,0.15181842
13120,0.14823616,0.1377065,0.20685646,0.25588992,0.24587633,0.21002743,0.19458044,0.22119914,0.22422381,0.15358412
13130,0.014833299,0.045793697,0.0686095,0.02150669,0.028685065,0.047884837,0.019965716,0.026801936,0.071808696,0.05417914
13910,0.008582272,0.020284135,0.017203586,0.013873498,0.010516643,0.007888866,0.0062064356,0.00038600914,0.0020076146,0.0044424376
13920,0.18378174,0.16686632,0.1736056,0.20297381,0.1592394,0.19067211,0.1943353,0.19563556,0.18551496,0.15512492
13931,1.8792984,1.7570059,1.7427713,1.9358218,1.9126912,1.6220865,1.507477,1.2963696,1.2058083,1.183454
13932,0.042654224,0.03332165,0.03972584,0.05681679,0.038170025,0.042242896,0.04243552,0.032218274,0.024408555,0.020422766
13933,0.07520531,0.10042804,0.12269316,0.114229925,0.11112216,0.11266373,0.09141136,0.093776025,0.08654953,0.09958148
13940,0.0033810753,0.0069184126,0.0032654377,0.005030279,0.002328717,0.005709687,0.006766789,0.00059133396,0.0021787926,0.0031921384
13990,0.14687109,0.16229661,0.14650998,0.15830086,0.2166202,0.44684032,0.43793273,0.36528206,0.40046012,0.4687345
14100,1.7107295,1.5507808,1.8303511,1.9103874,1.9575804,2.1666877,2.05067,1.9328091,1.6812321,1.9531678
14200,0.003345717,0.00010733491,0.0,0.0,0.00040541205,0.00064369617,0.0,0.0005547713,0.0,0.0006845487
14301,0.02911332,0.037178323,0.0293872,0.04786172,0.046943977,0.055370335,0.053376324,0.033982757,0.03140803,0.017174652
14302,0.013197651,0.017800365,0.022322748,0.03947412,0.0277007,0.04013522,0.03601413,0.02511449,0.0124188345,0.017595233
15110,0.043655206,0.025766525,0.025025941,0.024375584,0.01896658,0.02822458,0.028017879,0.02664456,0.017206196,0.019364996
15120,0.09503589,0.086534,0.098082356,0.09249017,0.097579494,0.08039296,0.09557029,0.04561024,0.10716555,0.14550783
15200,0.32466292,0.31044036,0.31179693,0.27664134,0.29094762,0.21505302,0.26999798,0.245336,0.28441948,0.2997704
16100,0.05806266,0.0492573,0.044714227,0.04832399,0.042933073,0.042347793,0.054201543,0.047092967,0.05097437,0.054468952
16210,0.050032705,0.03043919,0.029668296,0.040116236,0.04407514,0.025276436,0.03511976,0.048015207,0.049115874,0.04670143
16220,0.4576679,0.4772176,0.4002495,0.37399966,0.26124647,0.23555627,0.24485567,0.25037464,0.24301703,0.29249316
16230,0.009434326,0.009462322,0.0062297885,0.005744813,0.00240491,0.0032667357,0.005239758,0.005418911,0.009635197,0.024710326
16290,0.11334197,0.09953176,0.08129225,0.10188181,0.09841401,0.09913363,0.1205007,0.104727454,0.100687414,0.13439825
17010,0.033932682,0.050497714,0.047522858,0.036438666,0.025295874,0.051384192,0.042586435,0.05318771,0.05488435,0.04567921
17020,0.085605785,0.057344306,0.08314834,0.119031325,0.10524845,0.09920431,0.10483062,0.09720199,0.10462138,0.09386355
17090,0.046174806,0.040082946,0.045345437,0.040371444,0.041133825,0.03606878,0.044267096,0.07480755,0.06474854,0.077216536
18110,0.15997304,0.18176349,0.1695707,0.14906508,0.14537781,0.19477834,0.19874349,0.18584797,0.1617296,0.15329432
18120,0.026192347,0.020466983,0.03799189,0.060267646,0.039575975,0.015032703,0.028396375,0.024705825,0.028054552,0.015036264
18200,0.0003121315,0.0018345651,0.0018246494,0.0023987554,0.009505607,0.0019430962,0.002359406,0.003054733,0.0012350994,0.00092387927
19100,0.0059638903,0.0077727214,0.004958401,0.003079867,0.004591485,0.01266832,0.01016039,0.01235222,0.010317313,0.004184006
19200,0.2211663,0.23542826,0.22766297,0.2600231,0.22129732,0.21912523,0.20887393,0.24931481,0.23458356,0.25829795
20110,0.09609577,0.08961616,0.08501106,0.06673824,0.06207023,0.08172152,0.09358712,0.17130417,0.1587531,0.19487245
20120,0.03859619,0.057013117,0.05191319,0.035962995,0.032940783,0.08307903,0.057775185,0.049751353,0.049251005,0.046254918
20130,0.11295909,0.103570506,0.1050532,0.06872093,0.08286726,0.08938368,0.12426347,0.1155942,0.09291036,0.087318845
20210,0.009151573,0.008780523,0.017018395,0.017284805,0.012322147,0.024112675,0.008213391,0.0077648265,0.007857318,0.0053389976
20220,0.04009379,0.04177606,0.037742935,0.04478655,0.043129984,0.038111594,0.055390585,0.043808393,0.02293049,0.07174306
20230,0.0853742,0.09667196,0.09130515,0.0703452,0.07690866,0.07140226,0.09304243,0.10866063,0.14996867,0.14468624
20290,0.024721647,0.037699677,0.03898932,0.03575862,0.04613278,0.037413754,0.05087446,0.042663243,0.02816286,0.043564804
20300,0.009502058,0.01577021,0.021346116,0.0060318047,0.007891083,0.014279033,0.0085048,0.010055986,0.010614442,0.012004739
21000,0.14460196,0.16546167,0.13790724,0.09111411,0.15143095,0.17560564,0.17689458,0.1578562,0.16961159,0.17338955
22110,0.07113174,0.050926737,0.047713365,0.052516606,0.055067394,0.04424879,0.043061286,0.05536953,0.0457365,0.04860767
22190,0.041543756,0.039032966,0.015798066,0.024334814,0.021083154,0.042240947,0.023920279,0.03266854,0.026366772,0.049092654
22200,0.32463452,0.3362455,0.36740524,0.37365854,0.38068983,0.41337782,0.4592109,0.47111586,0.461346,0.5330778
23101,0.06674297,0.065198146,0.07216219,0.058740925,0.048421916,0.06676296,0.07769787,0.062486522,0.06310163,0.104056284
23102,0.036467455,0.040496428,0.043448742,0.03570182,0.01903236,0.041619312,0.045086384,0.038532615,0.03775706,0.037344754
23910,0.022935528,0.015861211,0.025586482,0.025907211,0.035438634,0.021808634,0.019305594,0.015252596,0.032268297,0.030556295
23921,0.20144495,0.15184355,0.115545794,0.09682665,0.07708357,0.077960834,0.08033764,0.096675836,0.11257499,0.08872899
23922,0.015328674,0.012176726,0.01289433,0.005349287,0.0035866378,0.01404303,0.009936668,0.01239386,0.013013479,0.015339848
23923,0.15006478,0.15670666,0.16446683,0.1280002,0.13396546,0.14677934,0.1464985,0.14618425,0.1696479,0.20659123
23930,0.04208738,0.046039715,0.04261572,0.04417061,0.02524011,0.04922371,0.059694145,0.046754688,0.063926086,0.09107833
23940,0.1680135,0.16168474,0.15767942,0.14978278,0.13865346,0.16235073,0.1629239,0.14443482,0.12880433,0.14516118
23950,0.41455668,0.38323194,0.32262135,0.31551978,0.3035689,0.28449702,0.3140571,0.34935737,0.33399022,0.31150016
23960,0.16361424,0.17453727,0.15174925,0.15768066,0.15011296,0.19386739,0.18431164,0.19877794,0.26223323,0.23735727
23990,0.055250816,0.07201948,0.047464706,0.042218603,0.045199104,0.058942195,0.067686304,0.055131905,0.06267724,0.062324036
24100,0.46916348,0.5374053,0.45459843,0.47252652,0.45503286,0.3723362,0.4072119,0.4553839,0.5703514,0.56383985
24201,0.031934764,0.027605549,0.0362458,0.03116777,0.026298981,0.025494194,0.026535971,0.024942858,0.02034885,0.031024668
24202,0.0509313,0.043181017,0.06547016,0.06680482,0.06912288,0.051255755,0.04246638,0.052772056,0.06312706,0.062174223
24203,0.034647156,0.03238396,0.035373997,0.037761506,0.037144255,0.02624556,0.03595641,0.03714188,0.03983455,0.040731106
24310,0.0767602,0.057528052,0.050160237,0.054519895,0.06827023,0.06639859,0.06382136,0.06485137,0.07887405,0.07881135
24320,0.021177437,0.014300611,0.03992903,0.026900617,0.024832888,0.013515384,0.01806905,0.023107708,0.012573597,0.015235296
25110,0.57058036,0.55969274,0.5540353,0.612448,0.59520304,0.52340335,0.51153076,0.51729494,0.5569018,0.59349346
25120,0.05109138,0.053875025,0.050830875,0.042550653,0.034180515,0.061957423,0.039156515,0.04006188,0.03891963,0.028140377
25130,0.0,0.0019822028,0.0,0.0058571645,0.0,0.0,0.0,0.000347998,0.00054751424,0.005618364
25200,0.0013077506,0.0004772205,0.0074362573,0.0014056412,0.006316411,0.006962539,0.007757369,0.005167892,0.0,0.010584462
25910,0.026836636,0.035186954,0.02826282,0.03913064,0.031441472,0.0292968,0.034907266,0.035375215,0.028372454,0.024031159
25920,1.0921911,0.99818045,0.8609126,0.883591,0.754962,0.7499265,0.7285287,0.7834958,0.78339744,0.8668958
25930,0.101665385,0.091785766,0.113313794,0.06315723,0.098180175,0.089321844,0.10387006,0.1268985,0.09693984,0.08733825
25990,0.21991043,0.24653743,0.18436906,0.14881337,0.20743187,0.22103868,0.16716999,0.177768,0.21870181,0.20887752
26100,0.018475879,0.023096878,0.03048779,0.018629348,0.013623689,0.03220973,0.04202661,0.04576039,0.032968692,0.05709941
26200,0.006801883,0.009245693,0.0053971526,0.004207824,0.0075213043,0.015697094,0.018617338,0.029691061,0.016910411,0.034263697
26300,0.009489161,0.013326365,0.007002079,0.0036707285,0.0048736157,0.017660106,0.012843855,0.012571729,0.009824994,0.011264917
26400,0.020891026,0.022924067,0.0075200964,0.017380228,0.030198451,0.00918195,0.024235668,0.017547673,0.018885592,0.012469584
26510,0.025747659,0.013597783,0.014577222,0.010999743,0.014945531,0.00784853,0.023893753,0.017321773,0.007846358,0.005005554
26520,0.006615897,0.00064871466,0.0006917803,0.008938426,0.006449542,0.0,0.011955233,0.014818393,0.006994976,0.00049897307
26600,0.008245662,0.021532277,0.022174738,0.007404805,0.009992583,0.0091780545,0.044455785,0.014507367,0.037592337,0.037855137
26700,0.0006656714,0.0016502092,0.00086402026,0.004532207,0.0023502684,0.004056733,0.008946374,0.009260005,0.0036338854,0.00054248323
26800,0.0006732437,0.0,0.0,0.00057270913,0.0040742243,0.0036003364,0.00041514676,0.00018009004,0.0022277597,0.0
27100,0.12942174,0.10433435,0.09069343,0.1199891,0.13821933,0.101514265,0.11829103,0.11727166,0.122112945,0.111390054
27200,0.02419779,0.039589975,0.022935964,0.019617846,0.011511384,0.012728278,0.016801795,0.03563427,0.021780519,0.029774392
27310,0.008856551,0.0027269195,0.00938893,0.011390876,0.006170669,0.0041664485,0.012308002,0.0028150843,0.009035806,0.007915387
27320,0.028849239,0.030953199,0.038406905,0.030340027,0.029634383,0.05314085,0.048256673,0.060893163,0.044991653,0.039898165
27330,0.013550016,0.011616516,0.014956607,0.027641177,0.016227681,0.015761297,0.007287533,0.0091592595,0.015056462,0.011318391
27400,0.028756017,0.050310493,0.043848343,0.039259892,0.037669513,0.03129323,0.031839345,0.06495588,0.0564149,0.041729525
27500,0.16354577,0.16100733,0.11413871,0.14974672,0.15283766,0.14481544,0.13464876,0.12813921,0.15386403,0.21240099
27900,0.031391792,0.0342232,0.042372074,0.05039289,0.025284713,0.021753542,0.028225899,0.026729122,0.011937434,0.044691544
28110,0.018907795,0.018829387,0.026822096,0.030867238,0.02464524,0.0160406,0.025809774,0.020707555,0.030310452,0.0247641
28120,0.00244938,0.006182181,0.0012844219,0.0047930297,0.0017627754,0.0027740023,0.0013052854,0.0023790265,0.0048211734,0.00057555706
28130,0.070103884,0.06787095,0.05920204,0.05236357,0.050550845,0.053730816,0.064988844,0.06897575,0.12736914,0.12958989
28140,0.0029593934,0.0036479144,0.0073159803,0.007512895,0.012579006,0.005686976,0.0045171813,0.0070797154,0.003599543,0.0030015802
28150,0.0046472615,0.010161898,0.010020497,0.009377267,0.002037487,0.0018468974,0.0028292548,0.0048683877,0.0046355636,0.005297142
28160,0.022230385,0.027822625,0.03444416,0.037849206,0.04378639,0.025509939,0.022570344,0.022480449,0.05907649,0.04717985
28170,0.0004356501,0.0018155884,0.0018862331,0.0051241657,0.0068234513,0.0038361675,0.0038026134,0.0,0.0019946748,0.00041597063
28180,0.0,0.0014809836,0.00094996195,0.0008589989,0.00209752,0.00013451187,0.0012883864,0.0016828801,0.0015854344,0.0067718276
28190,0.081757866,0.10079543,0.09968821,0.10174046,0.09731291,0.0762504,0.08492476,0.0822449,0.08657062,0.12159277
28210,0.033421233,0.03833833,0.033260502,0.042066302,0.04256593,0.043608148,0.03169459,0.03186908,0.03656354,0.029333511
28220,0.0062779016,0.0,0.006905797,0.01146631,0.0063183056,0.0066411393,0.007131755,0.013346657,0.0020697908,0.0075104893
28230,0.0,0.0012936665,0.00327792,0.0026882773,0.003665674,0.0,0.00083821814,0.0,0.0001649393,0.0013566865
28240,0.023607047,0.009760364,0.014390674,0.011602509,0.009240292,0.010487225,0.026128033,0.012675213,0.004447043,0.0031407315
28250,0.006740196,0.006190304,0.007945227,0.0071913647,0.006463965,0.015680585,0.0060972557,0.0089188665,0.0083830785,0.006393934
28260,0.008591819,0.0077845566,0.002783721,0.0037197683,0.003361046,0.004162219,0.0019752216,0.0040977513,0.0040368135,0.0036196008
28290,0.039260644,0.049887113,0.031967774,0.03445497,0.035349566,0.046186235,0.047221467,0.050599214,0.054402165,0.031243075
29100,0.3720364,0.43512833,0.562426,0.41275412,0.36204174,0.41330728,0.38107947,0.36529174,0.37869033,0.4115718
29200,0.02840483,0.026139844,0.019034375,0.023115227,0.019276401,0.015700545,0.021115761,0.0134407105,0.016864728,0.019585779
29300,0.2973351,0.36998484,0.4381286,0.41034636,0.42767492,0.4972673,0.5557479,0.68262136,0.59895617,0.6296378
30110,0.016256986,0.016862784,0.020446854,0.013244241,0.033117868,0.011474681,0.0058060554,0.011609901,0.007964389,0.016323041
30120,0.0008488737,0.0,0.0,0.00051618816,0.002165209,0.00074907416,0.0010265884,0.00028070857,0.00014023563,0.0
30200,0.01529118,0.011374214,0.006768762,0.008855707,0.016239984,0.007880574,0.003664842,0.0073877308,0.014699303,0.009634875
30300,0.014730403,0.017916687,0.015549049,0.015352457,0.0050452384,0.015019564,0.006604325,0.0038528724,0.0150358565,0.011802444
30400,0.00158649,0.0,0.00033842112,0.0015482501,0.0,0.00013217723,0.0,0.0,0.0,0.0
30910,0.0116513,0.015332594,0.015523832,0.021291755,0.029907448,0.012209022,0.010144016,0.00976784,0.01608807,0.022083068
30920,0.0034211457,0.0065457644,0.0039021547,0.005288472,0.0023640338,0.0053770477,0.006110636,0.002090842,0.004446957,0.0035756822
30990,0.0,0.0,0.0,0.0,0.00047069712,0.0,0.0,0.0,0.0009953278,0.0004479559
31000,0.9176607,1.0119033,1.0775274,0.9947584,1.1142914,1.1197367,1.0975044,1.253457,1.2306612,1.1402873
32110,0.09825487,0.10323373,0.101881646,0.10280922,0.12652935,0.08255524,0.069864355,0.06760921,0.04836388,0.06792871
32120,0.003405414,0.0072059855,0.0010224973,0.004448308,0.004362469,0.0053477627,0.005736968,0.011411068,0.0058319676,0.019498782
32200,0.009756733,0.005805173,0.001951201,0.0050781807,0.0028916313,0.0044176346,0.008577641,0.010718784,0.0046961717,0.0035216329
32300,0.0010927252,0.010605907,0.008130901,0.00071390247,0.0014957044,0.0008759383,0.007040096,0.0054506324,0.007027505,0.005547453
32400,0.015702773,0.024312537,0.017174635,0.010598785,0.008628129,0.024244646,0.018604133,0.020172738,0.046702616,0.037265632
32500,0.082850076,0.07312145,0.065235406,0.061590917,0.08472655,0.089497,0.090546206,0.09186278,0.09184869,0.07554725
32900,0.03898809,0.037429236,0.044496454,0.050269935,0.040132105,0.04475868,0.064559035,0.026421865,0.040408716,0.049002994
33110,0.03829341,0.045848258,0.025489414,0.010027319,0.023937685,0.019471774,0.031659868,0.043538697,0.03108691,0.049455028
33120,0.17166536,0.19958964,0.15157257,0.21859324,0.2054907,0.20070615,0.19989643,0.26611394,0.23417354,0.2345509
33130,0.018740762,0.009300139,0.007700519,0.012674935,0.010795315,0.02461882,0.024903264,0.017358074,0.025520185,0.031600516
33140,0.025412863,0.02298262,0.010728315,0.018430507,0.033537477,0.020693094,0.020697024,0.04203712,0.031926267,0.035137814
33150,0.01912378,0.017686361,0.017728347,0.008287216,0.009853438,0.019614909,0.015548984,0.015947565,0.024658857,0.013662272
33190,0.005691594,0.0047320575,0.011138514,0.010036908,0.00539371,0.0044896943,0.0029555296,0.0008486685,0.002369895,0.0028787968
33200,0.00651526,0.011201226,0.0120819975,0.0037044259,0.009092435,0.012368662,0.0145017225,0.016935287,0.014305622,0.0109717045
35100,0.42851797,0.4173538,0.44987556,0.4510285,0.45015532,0.46583265,0.45592642,0.45402417,0.49715027,0.5083741
35200,0.25979775,0.2390051,0.2375341,0.24784704,0.22737914,0.24709257,0.27554956,0.2631968,0.22730953,0.24673794
35300,0.004417016,0.0056315274,0.0073450427,0.0019888245,0.001130569,0.0045791133,0.004419033,0.003873624,0.0046219397,0.009160536
36000,0.18865809,0.21345222,0.1876486,0.17262638,0.19631931,0.17372032,0.18417495,0.1757422,0.20728976,0.14915861
37000,0.15092896,0.16877154,0.13639854,0.18056804,0.20283705,0.19942658,0.1434476,0.1612492,0.16638535,0.16918118
38110,0.07086489,0.06107215,0.06397704,0.069626406,0.12098038,0.12412794,0.1861308,0.2718199,0.26967886,0.27192205
38120,0.0018731769,0.0018470607,0.0015203527,0.00051975594,0.0024187372,0.003014275,0.0059729363,0.0013753142,0.0,0.007481259
38210,0.0,0.0022025846,0.002083441,0.0011020039,0.0,0.0014552211,0.00082190346,0.0,0.002602731,0.0037385845
38220,0.00030548123,0.0,0.0,0.0,0.0,0.0,0.0,0.0013515139,0.0005266689,0.0
38300,0.025067365,0.032271355,0.033059213,0.01966386,0.07368348,0.05803957,0.06769829,0.04104633,0.08852794,0.073031
39000,0.0,0.0010108647,0.0018298228,0.0,0.00025833354,0.0006319261,0.0025063835,0.003098512,0.002197783,0.0006487268
41000,9.992227,9.783049,8.84081,7.924404,7.608367,7.0695877,6.956357,7.819737,7.997081,7.8354993
42100,0.37135893,0.2513012,0.2591884,0.33539078,0.33043218,0.32004964,0.28534493,0.27059266,0.27067113,0.28090408
42200,0.11511565,0.119639084,0.10926171,0.16798319,0.19818488,0.21232776,0.16119418,0.15399739,0.1541449,0.16122697
42900,0.10210344,0.10282209,0.08400973,0.1106304,0.1269108,0.13910027,0.1307579,0.09089502,0.06283915,0.1252246
43110,0.005153075,0.0057660374,0.005911126,0.0028331506,0.004077715,0.0027202016,0.00978311,0.0067381677,0.007921931,0.009892719
43120,0.0707129,0.0760798,0.095884755,0.08883435,0.07818739,0.056380946,0.04928471,0.067253634,0.04699026,0.062730424
