Code,1384,1385,1386,1387,1388,1389,1390,1391,1392,1393,1394,1395
2139,0.000383,0.000273,0.000255,0.000235,0.000257,0.000114,0.000167,0.000402,0.000495,0.000304,0.000361,0.000211
2141,0.000338,0.000229,0.000365,0.000379,0.000714,0.000259,0.000741,0.000843,0.000553,0.000733,0.000671,0.000952
2142,0.002694,0.002608,0.002833,0.002446,0.003432,0.003808,0.004100,0.004460,0.004581,0.004572,0.004243,0.004431
2143,0.000496,0.000466,0.000666,0.000699,0.000535,0.001103,0.000864,0.001037,0.000884,0.001113,0.001112,0.001460
2144,0.000808,0.000647,0.000579,0.000491,0.000220,0.000286,0.000496,0.000947,0.001001,0.000607,0.000652,0.000941
2145,0.000626,0.000546,0.000820,0.000818,0.000546,0.000762,0.000714,0.000595,0.000992,0.000862,0.001362,0.001259
2146,0.000375,0.000337,0.000339,0.000352,0.000640,0.000612,0.000796,0.000695,0.000570,0.000708,0.000753,0.000574
2147,0.000299,0.000235,0.000330,0.000421,0.000629,0.000629,0.000303,0.000337,0.000315,0.000448,0.000577,0.000497
2148,0.000086,0.000131,0.000085,0.000141,0.000161,0.000316,0.000093,0.000094,0.000303,0.000175,0.000331,0.000237
2149,0.000708,0.000851,0.000699,0.000722,0.000627,0.001012,0.000944,0.000821,0.001406,0.001221,0.001202,0.001138
2211,0.000114,0.000097,0.000179,0.000218,0.000047,0.000049,0.000049,0.000042,0.000079,0.000178,0.000244,0.000113
2212,0.000527,0.000537,0.000510,0.000535,0.000461,0.000549,0.000487,0.000666,0.000904,0.000776,0.000869,0.000796
2213,0.001094,0.001011,0.001117,0.001435,0.001027,0.001184,0.000821,0.000972,0.000957,0.000999,0.001153,0.001111
2221,0.002564,0.002464,0.002214,0.001750,0.002752,0.002271,0.002263,0.001938,0.002498,0.002236,0.002694,0.002843
2222,0.000836,0.000657,0.000678,0.000743,0.001121,0.001051,0.000504,0.000779,0.000812,0.000602,0.000775,0.000520
2223,0.000222,0.000148,0.000210,0.000150,0.000141,0.000297,0.000396,0.000253,0.000396,0.000425,0.000298,0.000348
2224,0.000278,0.000309,0.000378,0.000292,0.000205,0.000729,0.000667,0.000389,0.000356,0.000342,0.000473,0.000252
2229,0.000008,0.000000,0.000006,0.000000,0.000001,0.000010,0.000000,0.000000,0.000010,0.000016,0.000000,0.000026
2230,0.002955,0.003005,0.003068,0.003075,0.004269,0.003458,0.004258,0.004276,0.004318,0.004394,0.005221,0.005144
2310,0.002875,0.003287,0.003305,0.002675,0.003358,0.003795,0.003610,0.003666,0.004684,0.004332,0.004941,0.004440
2320,0.024687,0.023047,0.021571,0.021737,0.021646,0.022541,0.020851,0.019283,0.020357,0.018579,0.017808,0.016875
2331,0.016379,0.016060,0.016613,0.015641,0.015032,0.013971,0.014792,0.014021,0.013444,0.014779,0.014285,0.014689
2332,0.001502,0.001477,0.001536,0.001433,0.001141,0.001484,0.001364,0.001762,0.001781,0.001909,0.002221,0.002329
2340,0.000227,0.000188,0.000131,0.000221,0.000267,0.000285,0.000267,0.000244,0.000174,0.000114,0.000156,0.000147
2351,0.001858,0.001660,0.001647,0.001448,0.001839,0.001810,0.001680,0.001688,0.001813,0.001922,0.002099,0.002345
2352,0.000085,0.000081,0.000039,0.000086,0.000059,0.000031,0.000023,0.000099,0.000097,0.000065,0.000021,0.000051
2359,0.000025,0.000042,0.000018,0.000022,0.000005,0.000006,0.000000,0.000010,0.000000,0.000014,0.000077,0.000055
2411,0.005315,0.004889,0.004776,0.005370,0.004694,0.005994,0.006348,0.006925,0.008543,0.008996,0.009145,0.009782
2412,0.000476,0.000593,0.000511,0.000686,0.000639,0.000664,0.000889,0.001156,0.001474,0.002315,0.003181,0.003774
2421,0.000699,0.000761,0.001201,0.000991,0.001730,0.001258,0.001213,0.001901,0.001314,0.001282,0.001791,0.001758
2422,0.000383,0.000358,0.000245,0.000268,0.000325,0.000332,0.000246,0.000362,0.000527,0.000481,0.000576,0.000729
2429,0.001134,0.001108,0.001171,0.001190,0.001020,0.001167,0.002098,0.001478,0.001890,0.001521,0.001926,0.001751
2431,0.000048,0.000026,0.000027,0.000039,0.000034,0.000013,0.000009,0.000011,0.000000,0.000051,0.000001,0.000049
2432,0.000744,0.000652,0.000680,0.000546,0.000391,0.000830,0.000858,0.000513,0.000853,0.000499,0.000429,0.000497
2441,0.000426,0.000553,0.000647,0.000530,0.000699,0.000559,0.000325,0.001274,0.000626,0.000485,0.000726,0.000749
2442,0.000063,0.000047,0.000033,0.000030,0.000057,0.000026,0.000029,0.000003,0.000013,0.000063,0.000040,0.000017
2443,0.000151,0.000164,0.000125,0.000081,0.000158,0.000087,0.000128,0.000078,0.000041,0.000085,0.000163,0.000136
2444,0.000587,0.000524,0.000609,0.000389,0.000470,0.000650,0.000480,0.000553,0.001548,0.001625,0.001578,0.001553
2445,0.000163,0.000158,0.000056,0.000116,0.000197,0.000170,0.000173,0.000891,0.000222,0.000477,0.000534,0.000526
2451,0.000682,0.000931,0.000975,0.001038,0.000536,0.000468,0.001308,0.001106,0.000864,0.000680,0.000620,0.001204
2452,0.001145,0.000947,0.001239,0.001334,0.001369,0.001650,0.001252,0.001192,0.001485,0.001098,0.000993,0.001410
2453,0.000563,0.000503,0.000565,0.000490,0.000345,0.000478,0.000348,0.000652,0.000497,0.000473,0.000684,0.000602
2454,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2455,0.000269,0.000309,0.000290,0.000342,0.000152,0.000364,0.000375,0.000196,0.000391,0.000263,0.000372,0.000268
2461,0.001203,0.001211,0.001231,0.001260,0.001002,0.001196,0.001286,0.001401,0.001045,0.001713,0.001656,0.001602
2462,0.000010,0.000007,0.000028,0.000003,0.000011,0.000004,0.000000,0.000000,0.000032,0.000065,0.000076,0.000058
2490,0.002547,0.002503,0.002347,0.002587,0.002879,0.002267,0.002666,0.002556,0.003225,0.003374,0.003444,0.003036
3111,0.000310,0.000263,0.000279,0.000272,0.000354,0.000353,0.000343,0.000232,0.000202,0.000469,0.000266,0.000209
3112,0.000895,0.000828,0.000638,0.000699,0.000737,0.000907,0.001016,0.000553,0.000824,0.000515,0.000383,0.000368
3113,0.001218,0.001278,0.001229,0.001280,0.001340,0.000899,0.001169,0.001695,0.001792,0.001634,0.001520,0.001167
3114,0.000502,0.000517,0.000587,0.000468,0.000375,0.000450,0.000697,0.000549,0.000569,0.000495,0.000477,0.000498
3115,0.000627,0.000690,0.000509,0.000774,0.000406,0.000897,0.001103,0.001104,0.001095,0.000943,0.001087,0.000964
3116,0.000034,0.000051,0.000010,0.000034,0.000017,0.000106,0.000131,0.000129,0.000097,0.000137,0.000059,0.000029
3117,0.000135,0.000103,0.000083,0.000050,0.000056,0.000091,0.000339,0.000227,0.000205,0.000159,0.000183,0.000095
3118,0.000999,0.001139,0.001129,0.001100,0.000856,0.001556,0.001671,0.001206,0.001518,0.001181,0.000798,0.000892
3119,0.000194,0.000200,0.000169,0.000120,0.000162,0.000195,0.000304,0.000207,0.000156,0.000126,0.000208,0.000117
3121,0.000332,0.000228,0.000171,0.000285,0.000275,0.000563,0.000255,0.000285,0.000514,0.000423,0.000558,0.000455
3122,0.000057,0.000048,0.000019,0.000013,0.000038,0.000073,0.000019,0.000138,0.000047,0.000042,0.000008,0.000011
3123,0.000000,0.000017,0.000000,0.000000,0.000000,0.000010,0.000003,0.000000,0.000000,0.000001,0.000000,0.000000
3134,0.001926,0.001722,0.001783,0.001870,0.001713,0.001944,0.001326,0.002290,0.001631,0.001590,0.001839,0.001919
3135,0.000284,0.000273,0.000201,0.000165,0.000046,0.000083,0.000088,0.000082,0.000180,0.000158,0.000114,0.000336
3136,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,0.000005,0.000000,0.000022
3137,0.000000,0.000000,0.000000,0.000008,0.000000,0.000000,0.000000,0.000000,0.000011,0.000007,0.000003,0.000031
3141,0.000000,0.000013,0.000014,0.000005,0.000000,0.000002,0.000001,0.000009,0.000012,0.000000,0.000006,0.000044
3142,0.000319,0.000269,0.000261,0.000211,0.000180,0.000225,0.000155,0.000122,0.000241,0.000138,0.000248,0.000150
3143,0.000145,0.000101,0.000103,0.000133,0.000135,0.000022,0.000359,0.000445,0.000224,0.000223,0.000120,0.000176
3144,0.000033,0.000047,0.000036,0.000081,0.000068,0.000329,0.000027,0.000020,0.000103,0.000109,0.000083,0.000068
3145,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.000001,0.000002,0.000073,0.000023,0.000040,0.000017
3151,0.000052,0.000009,0.000069,0.000028,0.000069,0.000086,0.000016,0.000000,0.000025,0.000044,0.000278,0.000031
3152,0.002875,0.002451,0.002445,0.002378,0.002348,0.002276,0.002419,0.002117,0.002028,0.002090,0.002196,0.002387
3211,0.000549,0.000587,0.000716,0.000531,0.000439,0.000503,0.000445,0.000456,0.000694,0.000532,0.000550,0.000513
3212,0.000247,0.000268,0.000180,0.000205,0.000098,0.000075,0.000175,0.000220,0.000166,0.000091,0.000047,0.000100
3213,0.000222,0.000185,0.000138,0.000061,0.000129,0.000061,0.000066,0.000078,0.000125,0.000083,0.000065,0.000061
3221,0.001370,0.001488,0.001447,0.001415,0.001583,0.001519,0.001438,0.001325,0.001671,0.001558,0.001491,0.002100
3222,0.000937,0.000950,0.000903,0.001032,0.001103,0.001275,0.001579,0.001569,0.001072,0.001157,0.001247,0.001037
3223,0.000104,0.000048,0.000023,0.000039,0.000175,0.000072,0.000009,0.000037,0.000197,0.000084,0.000046,0.000064
3224,0.000107,0.000131,0.000158,0.000189,0.000515,0.000712,0.000203,0.000250,0.000187,0.000072,0.000130,0.000100
3225,0.000477,0.000419,0.000271,0.000475,0.000130,0.000202,0.000232,0.000263,0.000551,0.000595,0.000705,0.000568
3226,0.000128,0.000120,0.000133,0.000168,0.000236,0.000107,0.000089,0.000052,0.000210,0.000124,0.000102,0.000201
3227,0.000105,0.000164,0.000096,0.000193,0.000112,0.000083,0.000153,0.000161,0.000129,0.000049,0.000079,0.000084
3228,0.000048,0.000111,0.000069,0.000076,0.000117,0.000026,0.000059,0.000112,0.000067,0.000101,0.000019,0.000041
3229,0.000054,0.000066,0.000076,0.000067,0.000371,0.000063,0.000034,0.000199,0.000088,0.000166,0.000216,0.000201
3231,0.002912,0.002820,0.003009,0.002786,0.003612,0.003572,0.003632,0.003309,0.002588,0.003053,0.002926,0.002974
3232,0.000012,0.000026,0.000028,0.000016,0.000034,0.000018,0.000002,0.000044,0.000002,0.000012,0.000006,0.000002
3240,0.000060,0.000083,0.000165,0.000048,0.000018,0.000054,0.000058,0.000054,0.000056,0.000014,0.000025,0.000144
3310,0.000000,0.000017,0.000013,0.000000,0.000013,0.000000,0.000000,0.000005,0.000007,0.000000,0.000016,0.000007
3320,0.000122,0.000100,0.000066,0.000070,0.000055,0.000082,0.000018,0.000094,0.000056,0.000070,0.000054,0.000077
3330,0.000000,0.000000,0.000000,0.000008,0.000009,0.000004,0.000000,0.000000,0.000000,0.000002,0.000003,0.000000
3340,0.000038,0.000054,0.000045,0.000040,0.000037,0.000020,0.000062,0.000208,0.000026,0.000013,0.000036,0.000098
3411,0.000210,0.000321,0.000283,0.000407,0.000212,0.000513,0.000165,0.000291,0.000339,0.000296,0.000224,0.000185
3412,0.000196,0.000247,0.000199,0.000082,0.000230,0.000166,0.000348,0.000162,0.000671,0.000501,0.000517,0.000830
3413,0.004480,0.004254,0.005202,0.005946,0.005152,0.005188,0.004972,0.005385,0.006472,0.005983,0.005799,0.005598
3414,0.000004,0.000037,0.000033,0.000007,0.000000,0.000006,0.000022,0.000011,0.000008,0.000000,0.000020,0.000004
3415,0.000123,0.000076,0.000075,0.000109,0.000020,0.000030,0.000083,0.000073,0.000107,0.000036,0.000047,0.000046
3416,0.002089,0.002114,0.002240,0.002612,0.001947,0.002568,0.002229,0.002586,0.001899,0.002264,0.002055,0.001864
3417,0.000172,0.000227,0.000213,0.000092,0.000221,0.000065,0.000073,0.000035,0.000231,0.000087,0.000153,0.000098
3419,0.000274,0.000113,0.000137,0.000138,0.000043,0.000038,0.000066,0.000130,0.000092,0.000114,0.000230,0.000204
3421,0.004908,0.004627,0.004814,0.004855,0.003996,0.004292,0.004497,0.003883,0.005462,0.005801,0.005870,0.005948
3422,0.000411,0.000502,0.000403,0.000375,0.000244,0.000354,0.000321,0.000428,0.000502,0.000509,0.000452,0.000524
3423,0.000005,0.000007,0.000000,0.000003,0.000003,0.000009,0.000025,0.000001,0.000003,0.000003,0.000000,0.000032
3429,0.002178,0.001966,0.001493,0.001848,0.002166,0.002615,0.003003,0.003079,0.003475,0.003637,0.003315,0.003660
3431,0.001146,0.001069,0.001312,0.002203,0.002575,0.002710,0.002608,0.004214,0.004810,0.003615,0.002820,0.002795
3432,0.000444,0.000457,0.000532,0.000488,0.000915,0.000413,0.000392,0.000656,0.000578,0.000514,0.000521,0.000471
3434,0.000062,0.000077,0.000047,0.000034,0.000135,0.000038,0.000125,0.000043,0.000020,0.000036,0.000014,0.000022
3435,0.007517,0.007848,0.007785,0.007128,0.008855,0.008545,0.005845,0.007353,0.004498,0.004146,0.003955,0.004246
3439,0.000966,0.000895,0.000812,0.000744,0.000921,0.000714,0.000856,0.000765,0.001062,0.001157,0.001186,0.001263
3441,0.000033,0.000012,0.000013,0.000036,0.000000,0.000034,0.000089,0.000007,0.000048,0.000022,0.000003,0.000018
3442,0.000030,0.000049,0.000016,0.000047,0.000006,0.000026,0.000034,0.000018,0.000082,0.000025,0.000093,0.000007
3443,0.000237,0.000272,0.000197,0.000170,0.000157,0.000166,0.000143,0.000098,0.000199,0.000171,0.000200,0.000146
3444,0.000046,0.000152,0.000145,0.000078,0.000118,0.000247,0.000237,0.000028,0.000081,0.000046,0.000043,0.000097
3449,0.000297,0.000297,0.000268,0.000371,0.000280,0.000236,0.000258,0.000456,0.000403,0.000328,0.000338,0.000312
3460,0.000078,0.000071,0.000039,0.000079,0.000107,0.000037,0.000195,0.000105,0.000073,0.000113,0.000132,0.000078
3471,0.000418,0.000427,0.000397,0.000593,0.000457,0.000664,0.000833,0.000641,0.001023,0.000934,0.001042,0.001367
3472,0.000076,0.000119,0.000047,0.000092,0.000001,0.000007,0.000006,0.000013,0.000006,0.000054,0.000047,0.000126
3473,0.000059,0.000032,0.000036,0.000048,0.000006,0.000014,0.000000,0.000033,0.000003,0.000005,0.000005,0.000009
3474,0.000000,0.000001,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3475,0.001733,0.001419,0.001451,0.001356,0.001866,0.001759,0.001262,0.001563,0.001876,0.001606,0.001505,0.001951
3480,0.000824,0.000940,0.000906,0.001170,0.001160,0.001311,0.001326,0.001328,0.001183,0.001114,0.001072,0.001267
4111,0.001517,0.001258,0.001120,0.001125,0.001290,0.001184,0.000955,0.001353,0.000772,0.000644,0.000699,0.001024
4112,0.000052,0.000033,0.000019,0.000004,0.000016,0.000013,0.000047,0.000007,0.000014,0.000028,0.000006,0.000040
4113,0.003255,0.003339,0.003455,0.002903,0.003073,0.002091,0.003781,0.003144,0.002555,0.002087,0.001845,0.001514
4115,0.003673,0.003488,0.003042,0.003181,0.003346,0.002473,0.003306,0.004222,0.003962,0.003812,0.003773,0.003877
4121,0.001811,0.001405,0.001142,0.000845,0.000572,0.000470,0.000848,0.000541,0.001037,0.000598,0.000530,0.000601
4122,0.000283,0.000228,0.000170,0.000271,0.000095,0.000304,0.000115,0.000091,0.000111,0.000158,0.000175,0.000123
4133,0.000762,0.000682,0.000706,0.000774,0.000813,0.000606,0.000920,0.001001,0.000685,0.000703,0.000611,0.000439
4134,0.004790,0.005025,0.005021,0.005143,0.005168,0.004764,0.004933,0.004424,0.005701,0.005425,0.004999,0.005287
4141,0.001746,0.001848,0.001738,0.002184,0.002133,0.001511,0.001901,0.001966,0.001638,0.001267,0.001971,0.001685
4142,0.001181,0.001103,0.001044,0.001035,0.000988,0.001186,0.000941,0.000696,0.001054,0.000846,0.000708,0.000667
4143,0.000045,0.000055,0.000092,0.000038,0.000008,0.000018,0.000016,0.000000,0.000018,0.000020,0.000077,0.000018
4144,0.000137,0.000112,0.000134,0.000069,0.000047,0.000046,0.000112,0.000012,0.000047,0.000105,0.000093,0.000074
4190,0.014309,0.018772,0.019305,0.018657,0.021055,0.021780,0.019638,0.016795,0.015836,0.019857,0.020821,0.020472
4211,0.001539,0.001611,0.002039,0.002094,0.002943,0.002263,0.002437,0.002398,0.002337,0.002370,0.002326,0.002453
4212,0.002855,0.002809,0.003008,0.003400,0.004169,0.002356,0.002692,0.002239,0.004291,0.004700,0.004654,0.004143
4213,0.000000,0.000000,0.000006,0.000000,0.000000,0.000003,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
4214,0.000000,0.000003,0.000003,0.000017,0.000092,0.000089,0.000000,0.000004,0.000052,0.000050,0.000036,0.000005
4215,0.000679,0.000738,0.000673,0.000695,0.000857,0.000336,0.001377,0.000529,0.000865,0.000831,0.000933,0.000654
4221,0.000637,0.000359,0.000425,0.000439,0.000347,0.000207,0.000416,0.000844,0.000181,0.000179,0.000383,0.000589
4222,0.002064,0.002093,0.002032,0.002302,0.002503,0.001997,0.002548,0.002700,0.002301,0.002581,0.001950,0.002250
4223,0.002997,0.003183,0.002673,0.002368,0.002092,0.001662,0.002022,0.001907,0.001436,0.001228,0.001026,0.001084
5111,0.001605,0.001434,0.001176,0.001284,0.001054,0.001492,0.001290,0.000855,0.001156,0.000706,0.000553,0.000699
5112,0.000157,0.000104,0.000093,0.000092,0.000117,0.000176,0.000213,0.000114,0.000147,0.000133,0.000095,0.000118
5113,0.000057,0.000053,0.000042,0.000108,0.000162,0.000101,0.000025,0.000117,0.000027,0.000037,0.000135,0.000017
5121,0.000018,0.000005,0.000006,0.000005,0.000011,0.000000,0.000063,0.000016,0.000127,0.000087,0.000022,0.000022
5122,0.004476,0.004576,0.004933,0.005112,0.005021,0.005079,0.005400,0.004944,0.004560,0.005352,0.005369,0.005807
5123,0.004235,0.003819,0.003997,0.005212,0.005159,0.005846,0.005785,0.005065,0.005981,0.005693,0.005749,0.006098
5130,0.001257,0.000983,0.000928,0.000890,0.001045,0.001869,0.001829,0.001617,0.001422,0.000931,0.001041,0.001272
5141,0.008038,0.007893,0.008352,0.008124,0.008841,0.008799,0.007542,0.008207,0.007690,0.008087,0.008056,0.008958
5142,0.000003,0.000025,0.000002,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000011,0.000002
5143,0.000099,0.000072,0.000017,0.000057,0.000055,0.000035,0.000036,0.000029,0.000035,0.000080,0.000023,0.000038
5149,0.000281,0.000315,0.000292,0.000137,0.000121,0.000113,0.000088,0.000080,0.000029,0.000017,0.000032,0.000033
5150,0.000006,0.000018,0.000003,0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000007,0.000022
5161,0.000941,0.000756,0.000943,0.000878,0.000827,0.001174,0.000779,0.000971,0.001110,0.001057,0.000825,0.000930
5162,0.005489,0.004989,0.004941,0.004730,0.004512,0.004719,0.004017,0.003515,0.005034,0.004698,0.003648,0.004478
5163,0.000139,0.000045,0.000108,0.000133,0.000193,0.000235,0.000100,0.000087,0.000064,0.000095,0.000104,0.000058
5169,0.001371,0.001726,0.001739,0.001703,0.002686,0.001791,0.001921,0.001963,0.002698,0.002869,0.002908,0.002836
5210,0.000003,0.000009,0.000000,0.000000,0.000004,0.000000,0.000000,0.000017,0.000039,0.000000,0.000003,0.000000
5220,0.096438,0.099327,0.099668,0.099453,0.104799,0.104010,0.100891,0.097379,0.096011,0.097404,0.100302,0.104693
5230,0.000504,0.000360,0.000274,0.000219,0.000446,0.000540,0.000794,0.000296,0.000205,0.000229,0.000263,0.000399
6111,0.110159,0.093461,0.089939,0.083382,0.078518,0.067183,0.064823,0.065789,0.071251,0.066236,0.060979,0.059613
6112,0.021766,0.020942,0.019890,0.020205,0.018514,0.016403,0.016941,0.018994,0.017230,0.017270,0.019089,0.019561
6113,0.002105,0.001883,0.001954,0.002154,0.002337,0.001909,0.001945,0.001443,0.001586,0.001352,0.001199,0.001347
6114,0.002059,0.001425,0.001186,0.001092,0.001156,0.001233,0.001363,0.001042,0.000381,0.000432,0.000223,0.000285
6121,0.056067,0.057392,0.056497,0.055569,0.061423,0.055597,0.054900,0.056924,0.050388,0.048008,0.051134,0.053565
6122,0.000899,0.000789,0.000784,0.001066,0.000764,0.000437,0.000655,0.000794,0.000908,0.001028,0.001198,0.001141
6123,0.000479,0.001007,0.000443,0.000416,0.000694,0.000421,0.000610,0.000662,0.000694,0.000637,0.000803,0.000757
6124,0.000075,0.000031,0.000005,0.000024,0.000083,0.000983,0.000005,0.000001,0.000016,0.000016,0.000036,0.000026
6129,0.000026,0.000032,0.000022,0.000018,0.000001,0.000013,0.000018,0.000004,0.000008,0.000041,0.000000,0.000010
6130,0.000881,0.010564,0.016338,0.011512,0.012265,0.012790,0.010725,0.011649,0.006426,0.006495,0.006857,0.005412
6141,0.000254,0.000140,0.000149,0.000214,0.000133,0.000194,0.000201,0.000265,0.000149,0.000149,0.000096,0.000141
6142,0.000061,0.000031,0.000012,0.000056,0.000001,0.000023,0.000006,0.000006,0.000026,0.000068,0.000165,0.000280
6154,0.000019,0.000026,0.000008,0.000020,0.000004,0.000005,0.000009,0.000005,0.000000,0.000000,0.000006,0.000020
6155,0.002315,0.002681,0.002232,0.002648,0.002262,0.002467,0.002993,0.002554,0.003291,0.003289,0.002924,0.002853
6210,0.000005,0.000000,0.000006,0.000000,0.000000,0.000000,0.000000,0.000006,0.000003,0.000000,0.000000,0.000000
7111,0.000625,0.000736,0.000741,0.000866,0.000913,0.000698,0.000822,0.000796,0.000727,0.000689,0.000657,0.000477
7112,0.000043,0.000043,0.000035,0.000019,0.000035,0.000061,0.000033,0.000055,0.000023,0.000059,0.000010,0.000015
7113,0.000884,0.001082,0.001302,0.001217,0.001105,0.001734,0.001072,0.001051,0.001004,0.001235,0.001155,0.001023
7121,0.000012,0.000011,0.000018,0.000008,0.000025,0.000003,0.000017,0.000008,0.000011,0.000013,0.000054,0.000003
7122,0.004405,0.004085,0.003726,0.003343,0.003240,0.003242,0.003877,0.004172,0.006602,0.005415,0.005839,0.005329
7123,0.003193,0.003419,0.003222,0.003562,0.003475,0.003222,0.004112,0.004381,0.005396,0.004450,0.004128,0.003649
7124,0.002361,0.003087,0.003121,0.002472,0.001941,0.001987,0.002583,0.002643,0.002682,0.002366,0.001718,0.001549
7125,0.000255,0.000484,0.000662,0.000418,0.000272,0.000198,0.000151,0.000224,0.000231,0.000182,0.000185,0.000149
7126,0.008479,0.009456,0.010223,0.009842,0.009718,0.007987,0.010874,0.008757,0.009708,0.008970,0.008318,0.009069
7131,0.000639,0.000632,0.000734,0.000709,0.000687,0.000465,0.000455,0.000997,0.000493,0.000447,0.000338,0.000326
7132,0.001936,0.001958,0.002070,0.002730,0.002270,0.002144,0.003622,0.004149,0.004421,0.004346,0.003614,0.003869
7133,0.005762,0.005152,0.005370,0.005147,0.006018,0.006429,0.007519,0.008393,0.009090,0.008204,0.007138,0.006510
7134,0.000402,0.000412,0.000333,0.000395,0.000556,0.000526,0.000384,0.000283,0.000998,0.000957,0.000953,0.001131
7135,0.000785,0.000911,0.000672,0.000946,0.001080,0.001316,0.000834,0.000670,0.000973,0.001140,0.001333,0.001083
7136,0.004732,0.005045,0.005787,0.005379,0.004868,0.005585,0.006563,0.005683,0.006222,0.005968,0.005469,0.005779
7137,0.003080,0.003041,0.003463,0.003625,0.003377,0.004318,0.005005,0.004957,0.006019,0.005808,0.005952,0.005822
7141,0.005986,0.006534,0.006143,0.006769,0.005584,0.006178,0.005597,0.006817,0.007021,0.006830,0.006493,0.006614
7142,0.002892,0.002508,0.002441,0.001963,0.001866,0.002332,0.002200,0.001837,0.002075,0.002257,0.002068,0.001924
7143,0.000017,0.000012,0.000025,0.000009,0.000087,0.000013,0.000010,0.000088,0.000047,0.000024,0.000037,0.000069
7211,0.000485,0.000584,0.000380,0.000292,0.000333,0.000332,0.000789,0.000173,0.000395,0.000513,0.000630,0.000606
7212,0.006735,0.006100,0.007119,0.007007,0.007130,0.007347,0.007418,0.007684,0.009356,0.010280,0.009621,0.009383
7214,0.000968,0.000990,0.000877,0.001250,0.000934,0.000761,0.000743,0.000559,0.000683,0.000870,0.000685,0.000674
