Code,1387,1388,1389,1390,1391
2519,0.022870632,0.018249795,0.028473433,0.015997699,0.026057577
2520,0.26222554,0.21137744,0.29222897,0.39545768,0.40163714
2611,0.041558456,0.061577722,0.07684429,0.06091131,0.054438733
2612,0.025310531,0.02842751,0.037506778,0.037544876,0.022000603
2691,0.07796828,0.05888881,0.03733015,0.05304625,0.053526588
2692,0.020936187,0.02525125,0.021337336,0.022248076,0.028197473
2694,0.15051559,0.16817963,0.15793839,0.16528307,0.19607309
2695,0.28315958,0.27587315,0.28970623,0.29716963,0.35512015
2696,0.18493955,0.2076567,0.17705458,0.16613106,0.14751336
2697,0.28168842,0.20524408,0.18125074,0.20504203,0.18830518
2698,0.108403295,0.09982946,0.110561356,0.13436662,0.11833031
2699,0.0758079,0.090271436,0.08656081,0.13043675,0.08911228
2710,0.28037563,0.30180308,0.31681558,0.3817928,0.35960475
2721,0.018512018,0.010652329,0.04884754,0.0288187,0.030871682
2722,0.07285485,0.06212503,0.070720814,0.09771132,0.0748015
2723,0.016839707,0.03445156,0.028296208,0.019137194,0.020056413
2731,0.077849425,0.09833998,0.11381143,0.1328937,0.054765295
2732,0.026455967,0.033858046,0.042046964,0.01441678,0.025868451
2811,0.5753126,0.544476,0.48150396,0.6102546,0.51159805
2812,0.054828923,0.108110756,0.0997345,0.06237562,0.047041643
2891,0.065768145,0.07858644,0.045784622,0.0422722,0.03677052
2892,1.0347196,1.1245526,1.0286187,0.89264417,0.8821247
2893,0.07193353,0.079984024,0.07550809,0.06578997,0.075954184
2899,0.2035547,0.22325374,0.21051958,0.24510124,0.19134897
2911,0.015012888,0.011885359,0.011049211,0.009545559,0.01583524
2912,0.06793838,0.03757244,0.07244656,0.07231928,0.04396575
2913,0.010168265,0.00750911,0.018008184,0.006475593,0.0038804016
2914,0.008011634,0.00020538723,0.0028932102,0.0035099238,0.009674956
2915,0.02904341,0.028018424,0.037930917,0.016978467,0.02067003
2919,0.06585403,0.08886089,0.070914835,0.07554902,0.10563775
2921,0.06892286,0.0996102,0.10957322,0.07786122,0.048295002
2922,0.020154692,0.02025651,0.03838336,0.02857133,0.026371103
2923,0.0010856433,0.0,0.0,0.00035015206,0.0024198678
2924,0.02928651,0.032038473,0.06697117,0.04694214,0.0438318
2925,0.012300073,0.012498915,0.0056662397,0.005661694,0.0022785815
2926,0.010345027,0.0011119198,0.0056456053,0.003896279,0.0060074045
2927,0.075310156,0.12518746,0.075813934,0.13845028,0.052220806
2929,0.04404608,0.0374805,0.022277592,0.061823852,0.013697603
2930,0.13062091,0.15587825,0.18651755,0.13692653,0.0790469
3000,0.014514538,0.033339333,0.007327469,0.017884485,0.0015190826
3110,0.085198335,0.09426093,0.11321958,0.07104218,0.07648994
3120,0.07755795,0.08849951,0.06240679,0.06774747,0.09091092
3130,0.040415462,0.032681733,0.037862,0.04377243,0.059165202
3140,0.04058513,0.04315965,0.019421132,0.042768177,0.03748126
3150,0.06821195,0.075761504,0.07046559,0.031834032,0.04865443
3190,0.052079774,0.061193615,0.09251198,0.020275654,0.020517536
3210,0.018766332,0.036007687,0.021051357,0.006874792,0.0019031508
3220,0.013328535,0.0067453273,0.010170538,0.018954357,0.004078326
3230,0.017274467,0.049896706,0.019228276,0.014189123,0.006376858
3311,0.06648565,0.031399097,0.05016003,0.07484294,0.10203733
3312,0.0087872455,0.030405622,0.008411236,0.026743693,0.02468421
3313,0.0,0.0,0.0,0.0021692608,0.0
3320,0.0024200056,0.0039309715,0.0019842512,0.009038437,0.0067760693
3330,0.0015833304,0.00012474107,0.00010386258,0.0005159094,0.00022009276
3410,0.38752884,0.40274304,0.4793238,0.37358984,0.33136088
3420,0.011360629,0.02067686,0.029641923,0.018314783,0.01782531
3430,0.4161905,0.3308753,0.41218576,0.40087137,0.3700155
3511,0.026125131,0.019198386,0.020376926,0.020712536,0.036633257
3512,0.007966463,0.0013032579,0.0021309147,0.0045373393,0.009248273
3520,0.014619972,0.02611622,0.010241301,0.011362587,0.010739782
3530,0.025098579,0.015257105,0.027825633,0.02172903,0.008749082
3591,0.013841065,0.012758124,0.021374026,0.04542209,0.012209215
3592,0.0148593625,0.0011555098,0.0034412015,0.0034714874,0.00036048354
3599,0.0024044453,0.00078305113,0.00030904255,0.000541152,0.0
3610,0.7444161,0.7244676,0.71139747,0.8592339,0.72605056
3691,0.09047896,0.10863141,0.1959612,0.084545,0.031297628
3692,0.006369438,0.0027445464,0.0004306379,0.002547404,0.0
3693,0.00078773894,0.005439376,0.0018308427,0.0013747816,0.0031407778
3694,0.007676291,0.0045406204,0.049190637,0.009153601,0.0061510103
3699,0.088687964,0.0728557,0.08531108,0.03704163,0.052122656
3710,0.0,0.0025095572,0.0009148229,0.0013993795,0.013241047
3720,0.0172087,0.010503562,0.018235823,0.024575854,0.04381113
3800,0.14563274,0.07908736,0.09075617,0.055494327,0.070770286
4010,0.41566604,0.41663176,0.48100004,0.48574895,0.5017401
4020,0.1362729,0.13347611,0.11851084,0.18763645,0.17532048
4100,0.32654116,0.273401,0.35739568,0.30774087,0.35550246
4510,0.07957835,0.066729896,0.0647935,0.07713715,0.0897298
4521,9.925484,9.304988,9.582479,10.886817,11.017537
4522,0.9207451,0.9658928,0.98891443,0.9473238,0.8046647
4523,0.12796876,0.16299967,0.076133795,0.11169211,0.09560922
4531,0.5749152,0.49809104,0.647824,0.6784162,0.63863117
4532,0.4211454,0.43588495,0.54736036,0.62746227,0.57087857
4533,0.0046411557,0.0025794597,0.0047504497,0.001306082,0.0028270783
4540,1.5548266,1.6110065,1.726482,1.9902421,2.150418
4550,0.014074457,0.022142623,0.01498811,0.019138014,0.01732212
5010,0.38240987,0.27409977,0.35704145,0.3463315,0.38296804
5020,1.8034663,1.8012326,1.9122369,1.8774817,1.7844028
5030,0.40977836,0.3764891,0.4052897,0.47809207,0.36488846
5040,0.21468335,0.2211089,0.28301188,0.20346402,0.20482782
5050,0.09837575,0.09290302,0.09603217,0.13366275,0.11482996
5110,0.11802852,0.17512676,0.116253935,0.10903018,0.10958233
5123,0.03960764,0.021303914,0.033675328,0.023839781,0.020554965
5124,0.0021675224,0.00081776164,0.0023264766,0.0,0.0
5125,0.02460838,0.022061812,0.12726302,0.067037836,0.039834693
5126,0.16707301,0.1383393,0.13826826,0.13519065,0.15567395
5127,0.018548975,0.02423658,0.017777337,0.013557048,0.025598696
5128,0.020251632,0.030900428,0.036056668,0.016795173,0.050569717
5129,0.2834136,0.23264061,0.26710585,0.27608812,0.29245862
5131,0.08162949,0.039078135,0.11086187,0.09925404,0.0738839
5132,0.007895336,0.01428081,0.016388886,0.006500134,0.0030976527
5133,0.034718435,0.033074006,0.05873393,0.033574436,0.048750967
5134,0.027395185,0.05377018,0.016685748,0.09914208,0.045263566
5135,0.028346177,0.035452396,0.0022839552,0.04556015,0.025495252
5136,0.035389476,0.11751809,0.0041942834,0.005935825,0.006155054
5141,0.05174651,0.06741675,0.04259496,0.07142518,0.0953335
5142,0.002163945,0.00222934,0.0019222951,0.0028075962,0.0013536963
5144,0.10600996,0.08053645,0.053886335,0.13427252,0.07608744
5145,0.027762877,0.051789835,0.024393637,0.03073257,0.014371316
5146,0.018593319,0.018283468,0.021961171,0.017283605,0.002445857
5147,0.044770416,0.037431736,0.038392328,0.02374986,0.0454869
5148,0.010705642,0.03701575,0.043038882,0.009845246,0.011736216
5151,0.009992682,0.004922245,0.0050818813,0.019273236,0.005570883
5152,0.0069019464,0.0005311199,0.00022897741,0.0011608623,0.0010800253
5153,0.0041533452,0.00054025295,0.0,0.0012472606,0.0013378899
5154,0.0074595846,0.0033544148,0.0036670652,0.014116351,0.020829033
5155,0.014682914,0.0053650043,0.021250715,0.020590566,0.08089794
5156,0.056523852,0.02178612,0.04040962,0.04664354,0.07419877
5190,0.012719786,0.027417723,0.010691215,0.017819827,0.005834106
5211,0.011644007,0.013426065,0.0061450116,0.050289057,0.040328007
5219,0.12995087,0.1446916,0.1390087,0.11038098,0.08369954
5221,0.50879896,0.4980455,0.52478784,0.56057066,0.48242941
5222,2.0235293,2.5412393,2.7403998,2.412195,2.1093879
5223,0.6413223,0.3506744,0.3761769,0.37482607,0.3784709
5229,0.28429377,0.1765735,0.13353732,0.08774213,0.23892456
5231,0.34423137,0.4364978,0.45409426,0.41235113,0.27026114
5232,1.3622645,1.4983172,1.7539469,1.5495515,1.6047186
5233,0.7784208,0.99354887,0.8282588,0.8052714,0.8032332
5234,1.066345,1.1995761,1.0162662,1.1110721,0.8639155
5235,0.1632554,0.09717507,0.17103992,0.113990076,0.15549988
5236,0.19078055,0.15195292,0.19551826,0.21949522,0.22525439
5237,0.11539607,0.106044635,0.13649663,0.113513194,0.18561488
5238,0.9841849,1.1007915,0.9866908,1.1823965,1.163732
5240,0.055074234,0.037992373,0.05620637,0.049806178,0.055545907
5251,0.01747139,0.0036315424,0.0011614556,0.0009752719,8.639078e-05
5252,0.012570516,0.03677372,0.041843615,0.07624076,0.019511571
5259,1.2231255,1.2054535,1.3030196,1.1033267,1.0681236
5260,0.46842754,0.5435819,0.4763263,0.49293175,0.42566028
5511,0.08982204,0.09484806,0.1185983,0.07392456,0.072911434
5512,0.02197566,0.038015485,0.033209667,0.022339119,0.020767165
5513,0.022547122,0.016510945,0.01343905,0.0127928145,0.013332897
5514,0.00912846,0.0026747012,0.012290325,0.0058944505,0.0055751344
5515,0.00036952514,0.0,0.0,0.0,0.0
5521,0.47885212,0.5940313,0.6397279,0.68445146,0.61979586
5522,0.23543231,0.22735079,0.24994542,0.18174618,0.20275757
5523,0.12527423,0.10073969,0.092954524,0.1114981,0.08675316
5524,0.026717998,0.01206727,0.0091833165,0.024079597,0.027368436
5525,0.018490873,0.025519306,0.019603299,0.018102786,0.017835101
5526,0.00060051144,0.01175211,0.0013187114,0.0039198427,0.004611588
5527,0.0021639268,0.008466672,0.0030915423,0.0018990333,0.0058027618
6010,0.1753075,0.26694265,0.16009523,0.14282195,0.17101571
6021,0.54563993,0.44356835,0.45334324,0.5809191,0.645425
6022,4.2903557,4.291571,4.5671544,4.204968,4.1442213
6023,3.7744927,3.444696,3.926981,3.9236534,4.0428543
6030,0.0110819535,0.033584204,0.003638458,0.03130459,0.004597035
6110,0.1385338,0.10401822,0.10208471,0.069342,0.06762313
6120,0.0,0.006051065,0.00024459348,0.0009887324,0.004683633
6210,0.03792344,0.015320265,0.03336863,0.087494746,0.098811276
6301,0.049167983,0.042239908,0.046834107,0.03993699,0.04288224
6302,0.09169314,0.064748675,0.078003995,0.10719109,0.1403572
6303,0.20672235,0.16676623,0.23627137,0.16977747,0.24893458
6304,0.07054821,0.06726786,0.14104263,0.12309948,0.169658
6309,0.04778486,0.022394976,0.036386184,0.050867118,0.016323073
6411,0.09376555,0.065599054,0.06577624,0.049894977,0.0476611
6412,0.035590604,0.058599696,0.011196297,0.020927986,0.005745586
6421,0.4329485,0.32499778,0.28590772,0.3922503,0.33021837
6422,0.061580412,0.107473634,0.09954814,0.093128785,0.10568218
6429,0.028441105,0.03868523,0.042295326,0.046195913,0.048958782
6511,0.016284585,0.015239863,0.032385074,0.0020732367,0.0050681024
6512,1.0588909,1.1652932,0.80650103,0.74741733,0.75189716
6513,0.047164623,0.054670043,0.06623201,0.079665065,0.0670686
6591,0.0038929505,0.0,0.0030380415,0.0050149816,0.0003869466
6592,0.08029695,0.086516425,0.085004,0.05273724,0.067673504
6599,0.0066120164,0.00036171483,0.0004762117,0.0019319075,0.02169314
6601,0.004403923,0.0020015864,0.0006938635,0.0059713535,0.0022401623
6602,0.010498871,0.013482788,0.005382307,0.021839045,0.0030316142
6603,0.10624931,0.113695465,0.08859721,0.17335117,0.11365053
6711,0.006031512,0.00033193565,0.030938666,0.002114129,0.0023740728
6712,0.0049276515,0.017655652,0.014510715,0.006326253,0.0
6719,0.014644323,0.013418778,0.014002291,0.004288469,0.0031402712
6720,0.025755467,0.02380585,0.02635805,0.02754151,0.04309474
7011,0.004499412,0.005273731,0.0019055258,0.0032296048,0.0064495527
7012,0.00920385,0.00025044414,0.0018069302,0.00078767637,0.00037046763
7020,0.6322002,0.52546805,0.58016706,0.5369685,0.60484207
7111,0.00017064431,0.00042763574,0.0,0.0019416737,0.0010015134
7112,0.0,0.0,8.0080856e-05,0.0,0.0
7113,0.012933029,0.0071052155,0.0065361294,0.009240712,0.0067156055
7122,0.0019916361,0.00034570723,0.00033863352,0.0007531077,5.5001074e-05
7123,0.0,0.0,0.0,0.00029980086,0.0
7129,0.0,0.0,0.0,0.00012990405,0.0
7130,0.055768225,0.054181233,0.059914496,0.0639167,0.013172261
7210,0.00041617424,0.0,0.0,0.017691068,0.0016721298
7221,0.016212348,0.0131697785,0.03342928,0.031864915,0.03829902
7229,0.06928083,0.045531496,0.051919203,0.04759913,0.030873489
7230,0.005505992,0.00022172579,0.0013490045,0.015048543,0.016104778
7240,0.0060054394,0.0045784633,0.0005384326,0.015182511,0.00030424385
7250,0.06407285,0.10719041,0.14344181,0.14187503,0.081961356
7290,0.14920461,0.17253055,0.07402798,0.038494322,0.09370634
7310,0.069960654,0.07766786,0.118399784,0.12483719,0.12942
7320,0.015329609,0.08263198,0.02858955,0.018331734,0.028413292
7411,0.17425646,0.26727417,0.22487855,0.28117564,0.29740798
7412,0.043056116,0.07332333,0.07911162,0.07829434,0.05153697
7413,0.0,0.016611136,0.0018740179,0.0,0.0054590264
7414,0.030509418,0.08660217,0.043151174,0.037154004,0.019224484
7421,0.13139787,0.18653,0.23937975,0.19320412,0.21353692
7422,0.033386692,0.033371903,0.05626787,0.054708216,0.04078907
7430,0.0731981,0.07826587,0.06523885,0.083920784,0.03465652
7491,0.25946808,0.43674675,0.62688696,0.5173064,0.45173854
7492,0.07147391,0.06714283,0.08996162,0.09305005,0.08295171
7493,0.17769529,0.12877801,0.23326306,0.3052902,0.18056753
7494,0.18611987,0.15781806,0.1883043,0.13180025,0.18286386
7495,0.0,0.0321787,0.0,0.0,0.00030243924
7496,0.015109687,0.018407384,0.017430186,0.0067409235,0.028349789
7497,0.07013074,0.09040416,0.071853586,0.07497653,0.08047558
7498,0.1662186,0.14160751,0.17623462,0.13494387,0.19200665
7511,1.2917756,1.3454783,1.3017641,1.526722,1.5412612
7512,0.8138504,0.75645393,0.67083406,0.77262086,0.8540766
7513,0.79225767,0.59594584,0.5313417,0.5423714,0.5006664
7514,0.0681412,0.09855332,0.09188361,0.12630388,0.084105335
7521,0.018563744,0.031333376,0.068905845,0.0679868,0.022597581
7522,2.4155254,2.4445012,2.2965899,2.3007617,2.2554429
7523,0.98613834,0.8606013,0.9623089,0.8591079,0.81690323
7530,0.1186964,0.12952161,0.14857572,0.143429,0.16159222
8011,0.1610936,0.17618495,0.18659829,0.14462416,0.19046463
8012,1.8293658,1.7059538,1.6824226,1.7836593,1.7502165
8021,2.4452589,2.4450462,2.4658718,2.3383822,2.1779795
8022,0.15974878,0.16014254,0.16288494,0.18007942,0.17496116
8031,0.85634685,0.8720918,0.8791505,0.96110135,1.0160758
8032,0.08502445,0.0891058,0.11678063,0.10497936,0.14284255
8090,0.4141859,0.39252904,0.47704262,0.4425899,0.4812551
8511,0.9477066,1.1670274,1.04068,1.2647551,1.2154245
8513,0.4316869,0.55006206,0.5133526,0.46069646,0.57988244
8514,0.2259589,0.21407348,0.19896829,0.255516,0.26143754
8515,0.09892514,0.069695264,0.07131017,0.06964165,0.08837022
8516,0.03151001,0.028432835,0.025108341,0.026242776,0.034692425
8517,0.16345172,0.1633788,0.18609942,0.16752028,0.17353944
8520,0.019357543,0.010629685,0.017408121,0.031874463,0.022168986
8531,0.017587144,0.027189372,0.057239264,0.040633183,0.033604026
8532,0.24970405,0.2669142,0.27180842,0.2638553,0.29039985
9001,0.010297367,0.013517607,0.0054631014,0.019796535,0.0033033404
9002,0.016463565,0.036146056,0.084591754,0.031883635,0.07206314
9003,0.06574459,0.09209968,0.10530108,0.12886985,0.13455038
9111,0.010523652,0.0021001832,0.0013962773,0.0038479487,0.015218844
9112,0.021646416,0.0034992886,0.02259019,0.025206216,0.005588746
9120,0.031592373,0.025050618,0.023630662,0.025384946,0.053671956
9192,0.005727063,0.02628895,0.0049875723,0.0022879336,0.0010251503
9193,0.13449505,0.13983217,0.12669115,0.11737715,0.13393256
9194,0.029401926,0.040547952,0.054933462,0.08219584,0.05189586
9195,0.043751147,0.03621959,0.07216308,0.043217324,0.040240034
9196,0.0,0.0,0.017356455,0.0,0.0054848753
9197,0.009656772,0.011274833,0.006348647,0.009046577,0.04009253
9199,0.004441017,0.0053072255,0.0041457326,0.00010750149,0.0017491751
9211,0.030480523,0.030781213,0.061135646,0.05856044,0.04810056
9212,0.004416415,0.0,0.00094212766,0.009791371,0.0019063139
9213,0.12502073,0.09909066,0.08443457,0.114357844,0.17702413
9214,0.16573302,0.1275731,0.18842183,0.20745574,0.14996862
9219,0.008341429,0.018092612,0.0077597024,0.01052096,0.020423137
9220,0.018551096,0.002559703,0.007975909,0.004669568,0.0008820557
9231,0.02670046,0.040642638,0.05905121,0.039607387,0.040429953
9232,0.016189134,0.022029594,0.037371587,0.022589412,0.013849033
9233,0.003233524,0.0029063257,0.0022537033,0.0004726487,0.0013424264
9241,0.16263913,0.16854267,0.16809334,0.17855804,0.15535703
9249,0.041720066,0.074859284,0.042871885,0.06060296,0.021842383
9301,0.08602045,0.08693373,0.05379404,0.06390817,0.06467028
9302,0.80143416,0.88799363,0.864184,0.7413647,0.82196665
9303,0.012021214,0.0095018875,0.009960749,0.0075428993,0.0018550796
9304,0.01754059,0.012658588,0.011921181,0.010447379,0.010670332
9305,0.2593308,0.25943145,0.3392145,0.3172765,0.27979794
9500,0.09022862,0.15184924,0.15094,0.13716283,0.15937503
9700,0.00012798386,0.0,0.0,0.0,0.0
9800,0.008147214,0.0035809767,0.0061852103,0.012352804,0.002741129
9900,0.007154835,0.0057090432,0.0028208278,0.0041318387,0.007466351
